% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
329 +3.296312338e+04 +3.296312338e+04 +3.299772338e+04 +3.299772338e+04 +9.0568e-01 +1.2837e+00
% function evaluation | noise-free fitness - Fopt (8.816000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.954813592e+06 +1.954813592e+06 +1.954901752e+06 +1.954901752e+06 +4.4341e+00 +2.5561e+00
3 +2.354115251e+04 +2.354115251e+04 +2.362931251e+04 +2.362931251e+04 -2.7929e-01 +3.6987e+00
22 +3.522992697e+03 +3.522992697e+03 +3.611152697e+03 +3.611152697e+03 -3.3445e+00 +3.7802e+00
32 +6.599294523e+02 +6.599294523e+02 +7.480894523e+02 +7.480894523e+02 +3.8316e+00 +3.8670e+00
132 +3.130952262e+01 +3.130952262e+01 +1.194695226e+02 +1.194695226e+02 +3.8444e+00 +3.8399e+00
2705 +1.478707943e+01 +1.478707943e+01 +1.029470794e+02 +1.029470794e+02 +2.0850e+00 +3.8462e+00
2954 +5.072613539e+00 +5.072613539e+00 +9.323261354e+01 +9.323261354e+01 +1.4555e+00 +3.8420e+00
% function evaluation | noise-free fitness - Fopt (-1.866200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.428872331e+07 +3.428872331e+07 +3.428853669e+07 +3.428853669e+07 +5.9504e-01 +3.0895e+00
2 +1.967681125e+06 +1.967681125e+06 +1.967494505e+06 +1.967494505e+06 -1.1210e+00 -1.4162e+00
4 +3.030664118e+05 +3.030664118e+05 +3.028797918e+05 +3.028797918e+05 +3.8412e+00 -2.2238e+00
12 +1.362458504e+05 +1.362458504e+05 +1.360592304e+05 +1.360592304e+05 -2.9063e+00 -2.3679e+00
23 +3.266154854e+04 +3.266154854e+04 +3.247492854e+04 +3.247492854e+04 -2.6856e+00 -2.9241e+00
28 +5.015529212e+02 +5.015529212e+02 +3.149329212e+02 +3.149329212e+02 +6.3082e-01 -2.7301e+00
128 +4.058721977e+01 +4.058721977e+01 -1.460327802e+02 -1.460327802e+02 +6.2050e-01 -2.7583e+00
995 +3.239914297e+01 +3.239914297e+01 -1.542208570e+02 -1.542208570e+02 +3.7998e+00 -2.7571e+00
1195 +1.758179884e+01 +1.758179884e+01 -1.690382012e+02 -1.690382012e+02 +3.8162e+00 -2.7556e+00
