% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2223 +1.498198227e-01 +1.498198227e-01 +5.909898198e+02 +5.909898198e+02 +1.3208e+00 -3.3251e+00
2323 +8.121765847e-02 +8.121765847e-02 +5.909212177e+02 +5.909212177e+02 +1.3469e+00 -3.3104e+00
2423 +4.158723039e-02 +4.158723039e-02 +5.908815872e+02 +5.908815872e+02 +1.3730e+00 -3.2956e+00
% function evaluation | noise-free fitness - Fopt (-1.280000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.569044475e+01 +2.569044475e+01 +1.289044475e+01 +1.289044475e+01 -1.5726e+00 +8.6611e-02
13 +5.248064334e+00 +5.248064334e+00 -7.551935666e+00 -7.551935666e+00 -1.3256e-01 +2.2396e+00
40 +1.216945571e+00 +1.216945571e+00 -1.158305443e+01 -1.158305443e+01 -2.1496e+00 +1.6748e+00
140 +9.715263129e-01 +9.715263129e-01 -1.182847369e+01 -1.182847369e+01 -2.1688e+00 +1.6980e+00
1260 +5.008726649e-01 +5.008726649e-01 -1.229912734e+01 -1.229912734e+01 -2.0652e+00 +1.8356e+00
3296 +3.457666940e-01 +3.457666940e-01 -1.245423331e+01 -1.245423331e+01 -1.9904e+00 +1.9070e+00
% function evaluation | noise-free fitness - Fopt (-1.061000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.541856153e+04 +3.541856153e+04 +3.540795153e+04 +3.540795153e+04 +3.2415e+00 -2.2970e-01
3 +4.463340590e+01 +4.463340590e+01 +3.402340590e+01 +3.402340590e+01 -1.3033e+00 +4.4886e+00
20 +2.641277789e+01 +2.641277789e+01 +1.580277789e+01 +1.580277789e+01 +2.7539e-01 +3.6254e+00
26 +1.266211228e+01 +1.266211228e+01 +2.052112281e+00 +2.052112281e+00 +1.4777e+00 +1.4486e+00
38 +1.933974181e+00 +1.933974181e+00 -8.676025819e+00 -8.676025819e+00 +2.0823e+00 -1.0318e+00
% function evaluation | noise-free fitness - Fopt (-1.844000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.819255631e+03 +5.819255631e+03 +5.634855631e+03 +5.634855631e+03 -3.9509e+00 -5.6103e-01
2 +4.395340706e+01 +4.395340706e+01 -1.404465929e+02 -1.404465929e+02 +1.0545e+00 -2.1228e+00
3 +2.582225265e+00 +2.582225265e+00 -1.818177747e+02 -1.818177747e+02 -6.4418e-01 -4.0856e+00
6 +1.742685632e+00 +1.742685632e+00 -1.826573144e+02 -1.826573144e+02 -1.4877e+00 -3.6065e+00
206 +1.474992245e+00 +1.474992245e+00 -1.829250078e+02 -1.829250078e+02 -1.5142e+00 -3.6308e+00
906 +8.991775760e-01 +8.991775760e-01 -1.835008224e+02 -1.835008224e+02 -1.4513e+00 -3.8286e+00
% function evaluation | noise-free fitness - Fopt (-5.188000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.490950308e+05 +1.490950308e+05 +1.490431508e+05 +1.490431508e+05 -4.5810e+00 -1.3687e+00
2 +1.135008533e+02 +1.135008533e+02 +6.162085332e+01 +6.162085332e+01 -4.9784e+00 +4.3216e+00
9 +5.182239889e+01 +5.182239889e+01 -5.760110565e-02 -5.760110565e-02 -1.4014e+00 +1.6179e+00
18 +2.291876717e+01 +2.291876717e+01 -2.896123283e+01 -2.896123283e+01 -1.3343e+00 +2.5550e-01
34 +3.106240143e+00 +3.106240143e+00 -4.877375986e+01 -4.877375986e+01 +1.0424e+00 -1.7209e+00
346 +2.498826037e+00 +2.498826037e+00 -4.938117396e+01 -4.938117396e+01 +9.7498e-01 -1.7885e+00
934 +1.555147904e+00 +1.555147904e+00 -5.032485210e+01 -5.032485210e+01 +8.2553e-01 -1.8629e+00
% function evaluation | noise-free fitness - Fopt (6.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.035869675e+04 +2.035869675e+04 +2.042849675e+04 +2.042849675e+04 -5.0027e-01 -2.9732e+00
5 +3.706919863e+03 +3.706919863e+03 +3.776719863e+03 +3.776719863e+03 -2.1062e+00 -2.1131e+00
26 +6.841097181e+00 +6.841097181e+00 +7.664109718e+01 +7.664109718e+01 -4.3710e+00 -1.1346e+00
61 +2.784128525e+00 +2.784128525e+00 +7.258412852e+01 +7.258412852e+01 -3.4478e+00 -1.4281e+00
261 +2.499112144e+00 +2.499112144e+00 +7.229911214e+01 +7.229911214e+01 -3.4244e+00 -1.3763e+00
861 +1.558150420e+00 +1.558150420e+00 +7.135815042e+01 +7.135815042e+01 -3.3480e+00 -1.2839e+00
1861 +8.817071044e-01 +8.817071044e-01 +7.068170710e+01 +7.068170710e+01 -3.2475e+00 -1.1346e+00
% function evaluation | noise-free fitness - Fopt (1.105400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.684698992e+01 +6.684698992e+01 +1.773869899e+02 +1.773869899e+02 -3.8076e+00 +6.2270e-01
5 +1.267126822e+01 +1.267126822e+01 +1.232112682e+02 +1.232112682e+02 -2.3982e+00 -7.9399e-01
15 +7.449716800e-01 +7.449716800e-01 +1.112849717e+02 +1.112849717e+02 -1.2510e+00 -1.2452e+00
