% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
6 +9.533667867e+00 +9.533667867e+00 +9.512036679e+02 +9.512036679e+02 +1.8349e+00 -4.7301e+00
96 +5.315963531e+00 +5.315963531e+00 +9.469859635e+02 +9.469859635e+02 -4.6880e+00 -4.4996e+00
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.062234938e+01 +7.062234938e+01 +3.317234938e+01 +3.317234938e+01 +2.9334e+00 -1.8556e+00
2 +6.290193151e+01 +6.290193151e+01 +2.545193151e+01 +2.545193151e+01 -2.9712e+00 -4.9307e-01
6 +3.553803329e+01 +3.553803329e+01 -1.911966709e+00 -1.911966709e+00 -3.7002e+00 +2.3162e+00
11 +1.662576689e+01 +1.662576689e+01 -2.082423311e+01 -2.082423311e+01 -3.1374e+00 +4.1512e+00
18 +3.879756967e+00 +3.879756967e+00 -3.357024303e+01 -3.357024303e+01 +4.8923e+00 +4.6228e+00
52 +7.356045492e-01 +7.356045492e-01 -3.671439545e+01 -3.671439545e+01 +4.9318e+00 +4.9333e+00
% function evaluation | noise-free fitness - Fopt (-4.450500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.850693398e+01 +7.850693398e+01 -3.665430660e+02 -3.665430660e+02 +4.8913e+00 -1.8616e+00
3 +4.714167068e+01 +4.714167068e+01 -3.979083293e+02 -3.979083293e+02 -6.8977e-01 +7.1686e-01
5 +2.992939787e+01 +2.992939787e+01 -4.151206021e+02 -4.151206021e+02 -3.8580e+00 +2.1213e+00
13 +2.003036043e+01 +2.003036043e+01 -4.250196396e+02 -4.250196396e+02 -4.8279e+00 +3.0142e+00
23 +1.372726344e+01 +1.372726344e+01 -4.313227366e+02 -4.313227366e+02 -4.8757e+00 +3.6397e+00
27 +7.153334984e+00 +7.153334984e+00 -4.378966650e+02 -4.378966650e+02 -1.0543e+00 +4.6792e+00
81 +2.658303917e+00 +2.658303917e+00 -4.423916961e+02 -4.423916961e+02 -4.0504e+00 +4.8291e+00
% function evaluation | noise-free fitness - Fopt (9.513200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.767172525e+00 +7.767172525e+00 +9.590871725e+02 +9.590871725e+02 -2.8922e+00 -4.4341e+00
7 +1.262777104e+00 +1.262777104e+00 +9.525827771e+02 +9.525827771e+02 -4.0731e+00 -4.9664e+00
% function evaluation | noise-free fitness - Fopt (-1.703300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.115338725e+01 +8.115338725e+01 -8.917661275e+01 -8.917661275e+01 +1.4159e+00 +2.4737e+00
3 +1.953095739e+01 +1.953095739e+01 -1.507990426e+02 -1.507990426e+02 -3.6992e+00 -3.1770e+00
11 +8.606248586e+00 +8.606248586e+00 -1.617237514e+02 -1.617237514e+02 +2.5789e+00 -4.8973e+00
23 +2.598141726e+00 +2.598141726e+00 -1.677318583e+02 -1.677318583e+02 -4.0062e+00 -4.8396e+00
% function evaluation | noise-free fitness - Fopt (4.136000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.857976439e+01 +1.857976439e+01 +5.993976439e+01 +5.993976439e+01 -1.9766e+00 +3.8397e+00
3 +4.079892367e+00 +4.079892367e+00 +4.543989237e+01 +4.543989237e+01 +2.3175e+00 +4.8603e+00
% function evaluation | noise-free fitness - Fopt (2.583700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.630033908e+01 +2.630033908e+01 +2.846703391e+02 +2.846703391e+02 +4.1899e+00 +3.2890e+00
6 +1.697685630e+01 +1.697685630e+01 +2.753468563e+02 +2.753468563e+02 -3.9985e+00 +3.4025e+00
8 +1.046993701e+01 +1.046993701e+01 +2.688399370e+02 +2.688399370e+02 +2.0103e+00 +4.6540e+00
17 +9.279779140e+00 +9.279779140e+00 +2.676497791e+02 +2.676497791e+02 -2.6968e+00 +4.3023e+00
59 +5.731055665e+00 +5.731055665e+00 +2.641010557e+02 +2.641010557e+02 -6.3944e-01 +4.8630e+00
% function evaluation | noise-free fitness - Fopt (-7.520000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.430515529e+01 +4.430515529e+01 +3.678515529e+01 +3.678515529e+01 +1.1504e+00 +9.5444e-01
4 +1.864565580e+01 +1.864565580e+01 +1.112565580e+01 +1.112565580e+01 +3.0890e+00 +3.3265e+00
25 +1.512818256e+01 +1.512818256e+01 +7.608182557e+00 +7.608182557e+00 -3.5119e+00 +4.3384e+00
53 +6.870235781e+00 +6.870235781e+00 -6.497642193e-01 -6.497642193e-01 +1.6201e+00 +4.6510e+00
77 +6.287057556e+00 +6.287057556e+00 -1.232942444e+00 -1.232942444e+00 +2.9499e+00 +4.5763e+00
% function evaluation | noise-free fitness - Fopt (2.477800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.368213011e+00 +3.368213011e+00 +2.511482130e+02 +2.511482130e+02 -2.3462e+00 +4.9286e+00
% function evaluation | noise-free fitness - Fopt (-1.722000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.292863519e+01 +7.292863519e+01 +5.570863519e+01 +5.570863519e+01 -4.1497e+00 -2.2078e+00
2 +2.635706848e+01 +2.635706848e+01 +9.137068478e+00 +9.137068478e+00 +3.8914e+00 +3.2534e+00
4 +1.106775262e+01 +1.106775262e+01 -6.152247380e+00 -6.152247380e+00 +3.1470e+00 +4.7079e+00
15 +4.198975425e+00 +4.198975425e+00 -1.302102457e+01 -1.302102457e+01 -8.1650e-01 +4.9985e+00
% function evaluation | noise-free fitness - Fopt (-6.010200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.908155216e+01 +4.908155216e+01 -5.519384478e+02 -5.519384478e+02 -1.1755e+00 +7.0939e-01
3 +6.353910750e+00 +6.353910750e+00 -5.946660893e+02 -5.946660893e+02 +3.5058e+00 +4.5140e+00
61 +2.436405319e+00 +2.436405319e+00 -5.985835947e+02 -5.985835947e+02 +4.3826e+00 +4.8181e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.050501966e+02 +1.050501966e+02 -8.949498034e+02 -8.949498034e+02 -7.4290e-01 +4.9307e+00
2 +8.883091491e+01 +8.883091491e+01 -9.111690851e+02 -9.111690851e+02 +2.5828e+00 +3.6414e+00
6 +7.768929269e+00 +7.768929269e+00 -9.922310707e+02 -9.922310707e+02 -5.2865e-01 -4.7760e+00
