% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3607 +6.109243069e-02 +6.109243069e-02 -2.470489076e+02 -2.470489076e+02 -3.9447e+00 +3.9973e-03
4107 +3.971025808e-02 +3.971025808e-02 -2.470702897e+02 -2.470702897e+02 -3.9349e+00 +5.8026e-02
4407 +2.508529514e-02 +2.508529514e-02 -2.470849147e+02 -2.470849147e+02 -3.9216e+00 +1.0372e-01
4707 +1.392758010e-02 +1.392758010e-02 -2.470960724e+02 -2.470960724e+02 -3.9051e+00 +1.5275e-01
4907 +7.958560283e-03 +7.958560283e-03 -2.471020414e+02 -2.471020414e+02 -3.8819e+00 +1.7170e-01
5107 +5.123592439e-03 +5.123592439e-03 -2.471048764e+02 -2.471048764e+02 -3.8678e+00 +1.8566e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.140104417e+01 +1.140104417e+01 -1.406389558e+02 -1.406389558e+02 +3.0982e+00 +1.1501e+00
4 +9.217670816e+00 +9.217670816e+00 -1.428223292e+02 -1.428223292e+02 +2.5014e+00 +2.6700e+00
7 +4.933949031e+00 +4.933949031e+00 -1.471060510e+02 -1.471060510e+02 -1.8614e+00 +2.9707e+00
10 +1.322569282e+00 +1.322569282e+00 -1.507174307e+02 -1.507174307e+02 -7.7705e-01 +2.4548e+00
30 +5.041984350e-02 +5.041984350e-02 -1.519895802e+02 -1.519895802e+02 -4.7929e-01 +1.4977e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.899148148e+01 +6.899148148e+01 +4.374148148e+01 +4.374148148e+01 -4.0453e+00 -2.5775e+00
2 +3.937884447e+00 +3.937884447e+00 -2.131211555e+01 -2.131211555e+01 +1.8591e+00 -2.9048e-01
16 +1.519679284e+00 +1.519679284e+00 -2.373032072e+01 -2.373032072e+01 +2.4111e+00 +9.0318e-01
80 +9.916712175e-02 +9.916712175e-02 -2.515083288e+01 -2.515083288e+01 +3.8546e+00 +8.3880e-01
480 +5.880245958e-02 +5.880245958e-02 -2.519119754e+01 -2.519119754e+01 +3.7449e+00 +8.3959e-01
780 +3.593527550e-02 +3.593527550e-02 -2.521406472e+01 -2.521406472e+01 +3.6571e+00 +8.1990e-01
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.907340491e+01 +2.907340491e+01 +3.130340491e+01 +3.130340491e+01 -1.4178e+00 -1.5819e+00
3 +1.475848340e+01 +1.475848340e+01 +1.698848340e+01 +1.698848340e+01 +1.1743e-01 -2.9130e+00
4 +3.245673673e+00 +3.245673673e+00 +5.475673673e+00 +5.475673673e+00 +4.4339e+00 -4.0815e+00
6 +2.019028096e+00 +2.019028096e+00 +4.249028096e+00 +4.249028096e+00 +2.7232e+00 -1.5867e+00
19 +1.102629585e+00 +1.102629585e+00 +3.332629585e+00 +3.332629585e+00 +3.3443e+00 -3.2344e+00
36 +3.623850075e-01 +3.623850075e-01 +2.592385007e+00 +2.592385007e+00 +4.0481e+00 -2.9430e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.755182420e+01 +4.755182420e+01 +3.447182420e+01 +3.447182420e+01 +2.2583e-01 +4.9614e+00
3 +9.585073492e+00 +9.585073492e+00 -3.494926508e+00 -3.494926508e+00 +3.2014e+00 -2.7458e+00
12 +3.677003046e+00 +3.677003046e+00 -9.402996954e+00 -9.402996954e+00 +1.9486e+00 -2.7510e+00
28 +2.207740856e-01 +2.207740856e-01 -1.285922591e+01 -1.285922591e+01 -2.4270e-01 -2.0465e+00
57 +1.308123355e-01 +1.308123355e-01 -1.294918766e+01 -1.294918766e+01 -1.2680e-01 -2.0566e+00
757 +9.581205543e-02 +9.581205543e-02 -1.298418794e+01 -1.298418794e+01 -9.5797e-02 -1.9251e+00
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.019074458e+01 +3.019074458e+01 +2.973507446e+02 +2.973507446e+02 +1.2494e-01 +9.3053e-01
2 +8.529324066e+00 +8.529324066e+00 +2.756893241e+02 +2.756893241e+02 -3.0541e+00 -7.1896e-01
3 +3.832811543e+00 +3.832811543e+00 +2.709928115e+02 +2.709928115e+02 -1.6015e+00 -2.1984e+00
12 +5.539534895e-01 +5.539534895e-01 +2.677139535e+02 +2.677139535e+02 -2.3609e+00 -3.1567e+00
52 +1.762358322e-01 +1.762358322e-01 +2.673362358e+02 +2.673362358e+02 -2.6246e+00 -3.3483e+00
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.089759290e+00 +2.089759290e+00 +5.799759290e+00 +5.799759290e+00 +4.6094e+00 -4.5182e+00
2 +1.344934149e+00 +1.344934149e+00 +5.054934149e+00 +5.054934149e+00 +2.9207e+00 -2.7421e+00
80 +9.023506886e-01 +9.023506886e-01 +4.612350689e+00 +4.612350689e+00 +4.8851e+00 -3.5009e+00
88 +1.740042624e-01 +1.740042624e-01 +3.884004262e+00 +3.884004262e+00 +3.7482e+00 -2.8697e+00
4701 +1.539512302e-01 +1.539512302e-01 +3.863951230e+00 +3.863951230e+00 +3.7210e+00 -3.5137e+00
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.303225138e+01 +3.303225138e+01 +1.278122514e+02 +1.278122514e+02 -4.8132e+00 -3.0728e+00
4 +1.741048656e+01 +1.741048656e+01 +1.121904866e+02 +1.121904866e+02 +2.7758e+00 +5.9111e-01
6 +6.443145911e+00 +6.443145911e+00 +1.012231459e+02 +1.012231459e+02 +3.4673e+00 -3.3063e+00
8 +1.506486253e+00 +1.506486253e+00 +9.628648625e+01 +9.628648625e+01 +5.3065e-01 -1.9934e+00
37 +8.682847915e-01 +8.682847915e-01 +9.564828479e+01 +9.564828479e+01 +4.5083e-01 -3.9498e+00
92 +2.359207514e-01 +2.359207514e-01 +9.501592075e+01 +9.501592075e+01 +1.0486e+00 -3.6247e+00
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.967391836e+01 +1.967391836e+01 +2.535939184e+02 +2.535939184e+02 -1.8735e+00 +4.7955e+00
2 +5.338700598e+00 +5.338700598e+00 +2.392587006e+02 +2.392587006e+02 -1.4855e+00 +1.8990e+00
5 +9.986979593e-01 +9.986979593e-01 +2.349186980e+02 +2.349186980e+02 -2.7325e+00 -8.3814e-02
74 +1.769018911e-01 +1.769018911e-01 +2.340969019e+02 +2.340969019e+02 -3.0826e+00 +8.8710e-01
% function evaluation | noise-free fitness - Fopt (-6.092000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.910891433e+01 +5.910891433e+01 -1.811085673e+00 -1.811085673e+00 -2.5706e+00 -4.2628e+00
2 +3.812515869e+00 +3.812515869e+00 -5.710748413e+01 -5.710748413e+01 +2.0478e+00 +1.0318e+00
17 +1.671445325e+00 +1.671445325e+00 -5.924855467e+01 -5.924855467e+01 +1.0947e+00 +1.3269e+00
51 +3.514389610e-01 +3.514389610e-01 -6.056856104e+01 -6.056856104e+01 +1.2357e+00 +3.0839e+00
54 +1.038677412e-01 +1.038677412e-01 -6.081613226e+01 -6.081613226e+01 +9.6622e-01 +2.2904e+00
154 +8.675923039e-02 +8.675923039e-02 -6.083324077e+01 -6.083324077e+01 +9.7011e-01 +2.3201e+00
% function evaluation | noise-free fitness - Fopt (-1.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.000839409e+01 +1.000839409e+01 -9.471605906e+00 -9.471605906e+00 -2.0668e+00 -9.1549e-01
4 +3.456475291e+00 +3.456475291e+00 -1.602352471e+01 -1.602352471e+01 +8.5846e-01 +1.6376e+00
31 +1.612723957e+00 +1.612723957e+00 -1.786727604e+01 -1.786727604e+01 +2.3563e-01 +2.4876e+00
35 +8.506051793e-02 +8.506051793e-02 -1.939493948e+01 -1.939493948e+01 -1.2457e+00 +2.0727e+00
% function evaluation | noise-free fitness - Fopt (1.344700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.513005391e+01 +1.513005391e+01 +1.496000539e+02 +1.496000539e+02 +5.3775e-01 +3.9933e+00
7 +2.964923708e+00 +2.964923708e+00 +1.374349237e+02 +1.374349237e+02 -4.1694e+00 +4.6186e+00
11 +1.245543564e-01 +1.245543564e-01 +1.345945544e+02 +1.345945544e+02 -3.3319e+00 +2.8103e+00
69 +2.787362737e-02 +2.787362737e-02 +1.344978736e+02 +1.344978736e+02 -3.2533e+00 +3.3228e+00
% function evaluation | noise-free fitness - Fopt (4.453500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.274196712e+01 +3.274196712e+01 +4.780919671e+02 +4.780919671e+02 -2.7048e+00 -2.3691e+00
3 +3.774546739e-01 +3.774546739e-01 +4.457274547e+02 +4.457274547e+02 -3.3231e+00 +3.9326e+00
20 +2.229893779e-01 +2.229893779e-01 +4.455729894e+02 +4.455729894e+02 -2.7299e+00 +3.4214e+00
78 +1.899558911e-02 +1.899558911e-02 +4.453689956e+02 +4.453689956e+02 -3.3215e+00 +3.2806e+00
178 +1.341746516e-02 +1.341746516e-02 +4.453634175e+02 +4.453634175e+02 -3.2927e+00 +3.2721e+00
2578 +8.845951836e-03 +8.845951836e-03 +4.453588460e+02 +4.453588460e+02 -3.1441e+00 +3.2520e+00
3778 +3.036539546e-03 +3.036539546e-03 +4.453530365e+02 +4.453530365e+02 -3.1820e+00 +3.2781e+00
3878 +1.278057260e-03 +1.278057260e-03 +4.453512781e+02 +4.453512781e+02 -3.2045e+00 +3.2980e+00
3978 +6.097279170e-04 +6.097279170e-04 +4.453506097e+02 +4.453506097e+02 -3.1783e+00 +3.3126e+00
4078 +1.194233417e-04 +1.194233417e-04 +4.453501194e+02 +4.453501194e+02 -3.2039e+00 +3.3283e+00
